movie_id,movie_title,release_date,video_release_date,IMDb_URL,genres_name,avg_rating,min_rating,max_rating
432,Fantasia (1940),1940-01-01,,http://us.imdb.com/M/title-exact?Fantasia%20(1940),"['Animation', ""Children's"", 'Musical']",3.770115,1.0,5.0
433,Heathers (1989),1989-01-01,,http://us.imdb.com/M/title-exact?Heathers%20(1989),['Comedy'],3.6900585,1.0,5.0
434,Forbidden Planet (1956),1956-01-01,,http://us.imdb.com/M/title-exact?Forbidden%20Planet%20(1956),['Sci-Fi'],3.835821,1.0,5.0
435,Butch Cassidy and the Sundance Kid (1969),1969-01-01,,http://us.imdb.com/M/title-exact?Butch%20Cassidy%20and%20the%20Sundance%20Kid%20(1969),"['Action', 'Comedy', 'Western']",3.949074,1.0,5.0
436,"American Werewolf in London, An (1981)",1981-01-01,,"http://us.imdb.com/M/title-exact?American%20Werewolf%20in%20London,%20An%20(1981)",['Horror'],3.5353534,1.0,5.0
437,Amityville 1992: It's About Time (1992),1992-01-01,,http://us.imdb.com/M/title-exact?Amityville%201992:%20It's%20About%20Time%20(1992),['Horror'],1.0,1.0,1.0
438,Amityville 3-D (1983),1983-01-01,,http://us.imdb.com/M/title-exact?Amityville%203-D%20(1983),['Horror'],1.1666666,1.0,2.0
439,Amityville: A New Generation (1993),1993-01-01,,http://us.imdb.com/M/title-exact?Amityville:%20A%20New%20Generation%20(1993),['Horror'],1.0,1.0,1.0
440,Amityville II: The Possession (1982),1982-01-01,,http://us.imdb.com/M/title-exact?Amityville%20II:%20The%20Possession%20(1982),['Horror'],1.6428572,1.0,4.0
441,"Amityville Horror, The (1979)",1979-01-01,,"http://us.imdb.com/M/title-exact?Amityville%20Horror,%20The%20(1979)",['Horror'],2.5660377,1.0,5.0
442,"Amityville Curse, The (1990)",1990-01-01,,"http://us.imdb.com/M/title-exact?Amityville%20Curse,%20The%20(1990)",['Horror'],1.25,1.0,2.0
443,"Birds, The (1963)",1963-01-01,,"http://us.imdb.com/M/title-exact?Birds,%20The%20(1963)",['Horror'],3.808642,1.0,5.0
444,"Blob, The (1958)",1958-01-01,,"http://us.imdb.com/M/title-exact?Blob,%20The%20(1958)","['Horror', 'Sci-Fi']",2.7173913,1.0,5.0
445,"Body Snatcher, The (1945)",1945-01-01,,"http://us.imdb.com/M/title-exact?Body%20Snatcher,%20The%20(1945)",['Horror'],3.5,2.0,5.0
446,Burnt Offerings (1976),1976-01-01,,http://us.imdb.com/M/title-exact?Burnt%20Offerings%20(1976),['Horror'],2.4444444,1.0,4.0
447,Carrie (1976),1976-01-01,,http://us.imdb.com/M/title-exact?Carrie%20(1976),['Horror'],3.5041323,1.0,5.0
448,"Omen, The (1976)",1976-01-01,,"http://us.imdb.com/M/title-exact?Omen,%20The%20(1976)",['Horror'],3.3882353,1.0,5.0
449,Star Trek: The Motion Picture (1979),1979-01-01,,http://us.imdb.com/M/title-exact?Star%20Trek:%20The%20Motion%20Picture%20(1979),"['Action', 'Adventure', 'Sci-Fi']",3.034188,1.0,5.0
450,Star Trek V: The Final Frontier (1989),1989-01-01,,http://us.imdb.com/M/title-exact?Star%20Trek%20V:%20The%20Final%20Frontier%20(1989),"['Action', 'Adventure', 'Sci-Fi']",2.3968253,1.0,5.0
451,Grease (1978),1978-01-01,,http://us.imdb.com/M/title-exact?Grease%20(1978),"['Comedy', 'Musical', 'Romance']",3.3470588,1.0,5.0
452,Jaws 2 (1978),1978-01-01,,http://us.imdb.com/M/title-exact?Jaws%202%20(1978),"['Action', 'Horror']",2.6666667,1.0,5.0
453,Jaws 3-D (1983),1983-01-01,,http://us.imdb.com/M/title-exact?Jaws%203-D%20(1983),"['Action', 'Horror']",1.9375,1.0,4.0
454,Bastard Out of Carolina (1996),1996-12-15,,http://us.imdb.com/M/title-exact?Bastard%20Out%20of%20Carolina%20(1996),['Drama'],2.875,1.0,5.0
455,Jackie Chan's First Strike (1996),1997-01-10,,http://us.imdb.com/M/title-exact?Police%20Story%204:%20First%20Strike%20(1996),['Action'],3.2551725,1.0,5.0
456,Beverly Hills Ninja (1997),1997-01-17,,http://us.imdb.com/M/title-exact?Beverly%20Hills%20Ninja%20(1997),"['Action', 'Comedy']",2.3125,1.0,5.0
457,Free Willy 3: The Rescue (1997),1997-08-08,,http://us.imdb.com/M/title-exact?Free+Willy+3%3A+The+Rescue+(1997),"['Adventure', ""Children's"", 'Drama']",1.7407408,1.0,4.0
458,Nixon (1995),1995-01-01,,http://us.imdb.com/M/title-exact?Nixon%20(1995),['Drama'],3.1222222,1.0,5.0
459,"Cry, the Beloved Country (1995)",1995-01-01,,"http://us.imdb.com/M/title-exact?Cry,%20the%20Beloved%20Country%20(1995)",['Drama'],3.75,1.0,5.0
460,"Crossing Guard, The (1995)",1995-01-01,,"http://us.imdb.com/M/title-exact?Crossing%20Guard,%20The%20(1995)",['Drama'],3.0,1.0,5.0
461,Smoke (1995),1995-01-01,,http://us.imdb.com/M/title-exact?Smoke%20(1995),['Drama'],3.6216216,2.0,5.0
462,Like Water For Chocolate (Como agua para chocolate) (1992),1992-01-01,,http://us.imdb.com/M/title-exact?Como%20agua%20para%20chocolate%20(1992),"['Drama', 'Romance']",3.804054,1.0,5.0
463,"Secret of Roan Inish, The (1994)",1994-01-01,,"http://us.imdb.com/M/title-exact?Secret%20of%20Roan%20Inish,%20The%20(1994)",['Adventure'],3.859155,1.0,5.0
464,Vanya on 42nd Street (1994),1994-01-01,,http://us.imdb.com/M/title-exact?Vanya%20on%2042nd%20Street%20(1994),['Drama'],3.5925925,1.0,5.0
465,"Jungle Book, The (1994)",1994-01-01,,"http://us.imdb.com/M/title-exact?Jungle%20Book,%20The%20(1994)","['Adventure', ""Children's"", 'Romance']",3.5647058,1.0,5.0
466,Red Rock West (1992),1992-01-01,,http://us.imdb.com/M/title-exact?Red%20Rock%20West%20(1992),['Thriller'],3.5961537,1.0,5.0
467,"Bronx Tale, A (1993)",1993-01-01,,"http://us.imdb.com/M/title-exact?Bronx%20Tale,%20A%20(1993)",['Drama'],3.7916667,2.0,5.0
468,Rudy (1993),1993-01-01,,http://us.imdb.com/M/title-exact?Rudy%20(1993),['Drama'],3.3125,1.0,5.0
469,Short Cuts (1993),1993-01-01,,http://us.imdb.com/M/title-exact?Short%20Cuts%20(1993),['Drama'],3.7761195,1.0,5.0
470,Tombstone (1993),1993-01-01,,http://us.imdb.com/M/title-exact?Tombstone%20(1993),['Western'],3.6666667,1.0,5.0
471,Courage Under Fire (1996),1996-03-08,,http://us.imdb.com/M/title-exact?Courage%20Under%20Fire%20(1996),"['Drama', 'War']",3.6108596,1.0,5.0
472,Dragonheart (1996),1996-05-31,,http://us.imdb.com/M/title-exact?Dragonheart%20(1996),"['Action', 'Adventure', 'Fantasy']",3.0822785,1.0,5.0
473,James and the Giant Peach (1996),1996-04-12,,http://us.imdb.com/M/title-exact?James%20and%20the%20Giant%20Peach%20(1996),"['Animation', ""Children's"", 'Musical']",3.1269841,1.0,5.0
474,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),1963-01-01,,http://us.imdb.com/M/title-exact?Dr.%20Strangelove%20or:%20How%20I%20Learned%20to%20Stop%20Worrying%20and%20Love%20the%20Bomb%20(1963),"['Sci-Fi', 'War']",4.2525773,2.0,5.0
475,Trainspotting (1996),1996-07-19,,http://us.imdb.com/Title?Trainspotting+(1996),['Drama'],3.884,1.0,5.0
476,"First Wives Club, The (1996)",1996-09-14,,"http://us.imdb.com/M/title-exact?First%20Wives%20Club,%20The%20(1996)",['Comedy'],3.01875,1.0,5.0
477,Matilda (1996),1996-08-02,,http://us.imdb.com/M/title-exact?Matilda%20(1996),"[""Children's"", 'Comedy']",3.2105262,1.0,5.0
478,"Philadelphia Story, The (1940)",1940-01-01,,"http://us.imdb.com/M/title-exact?Philadelphia%20Story,%20The%20(1940)","['Comedy', 'Romance']",4.1153846,2.0,5.0
479,Vertigo (1958),1958-01-01,,http://us.imdb.com/M/title-exact?Vertigo%20(1958),"['Mystery', 'Thriller']",4.2513967,2.0,5.0
480,North by Northwest (1959),1959-01-01,,http://us.imdb.com/M/title-exact?North%20by%20Northwest%20(1959),"['Comedy', 'Thriller']",4.2849164,2.0,5.0
481,"Apartment, The (1960)",1960-01-01,,"http://us.imdb.com/M/title-exact?Apartment,%20The%20(1960)","['Comedy', 'Drama']",3.936508,1.0,5.0
482,Some Like It Hot (1959),1959-01-01,,http://us.imdb.com/M/title-exact?Some%20Like%20It%20Hot%20(1959),"['Comedy', 'Crime']",3.984375,1.0,5.0
483,Casablanca (1942),1942-01-01,,http://us.imdb.com/M/title-exact?Casablanca%20(1942),"['Drama', 'Romance', 'War']",4.45679,1.0,5.0
484,"Maltese Falcon, The (1941)",1941-01-01,,"http://us.imdb.com/M/title-exact?Maltese%20Falcon,%20The%20(1941)","['Film-Noir', 'Mystery']",4.210145,2.0,5.0
485,My Fair Lady (1964),1964-01-01,,http://us.imdb.com/M/title-exact?My%20Fair%20Lady%20(1964),"['Musical', 'Romance']",3.816,1.0,5.0
486,Sabrina (1954),1954-01-01,,http://us.imdb.com/M/title-exact?Sabrina%20(1954),"['Comedy', 'Romance']",3.796875,1.0,5.0
487,Roman Holiday (1953),1953-01-01,,http://us.imdb.com/M/title-exact?Roman%20Holiday%20(1953),"['Comedy', 'Romance']",4.102941,2.0,5.0
488,Sunset Blvd. (1950),1950-01-01,,http://us.imdb.com/M/title-exact?Sunset%20Boulevard%20(1950),['Film-Noir'],4.2,2.0,5.0
489,Notorious (1946),1946-01-01,,http://us.imdb.com/M/title-exact?Notorious%20(1946),"['Film-Noir', 'Romance', 'Thriller']",4.1153846,2.0,5.0
490,To Catch a Thief (1955),1955-01-01,,http://us.imdb.com/M/title-exact?To%20Catch%20a%20Thief%20(1955),"['Comedy', 'Romance', 'Thriller']",4.02,2.0,5.0
491,"Adventures of Robin Hood, The (1938)",1938-01-01,,"http://us.imdb.com/M/title-exact?Adventures%20of%20Robin%20Hood,%20The%20(1938)","['Action', 'Adventure']",3.7910447,2.0,5.0
492,East of Eden (1955),1955-01-01,,http://us.imdb.com/M/title-exact?East%20of%20Eden%20(1955),['Drama'],3.8644068,2.0,5.0
493,"Thin Man, The (1934)",1934-01-01,,"http://us.imdb.com/M/title-exact?Thin%20Man,%20The%20(1934)",['Mystery'],4.15,2.0,5.0
494,His Girl Friday (1940),1940-01-01,,http://us.imdb.com/M/title-exact?His%20Girl%20Friday%20(1940),['Comedy'],4.0,3.0,5.0
495,Around the World in 80 Days (1956),1956-01-01,,http://us.imdb.com/M/title-exact?Around%20the%20World%20in%2080%20Days%20(1956),"['Adventure', 'Comedy']",3.661017,2.0,5.0
496,It's a Wonderful Life (1946),1946-01-01,,http://us.imdb.com/M/title-exact?It's%20a%20Wonderful%20Life%20(1946),['Drama'],4.121212,1.0,5.0
497,Bringing Up Baby (1938),1938-01-01,,http://us.imdb.com/M/title-exact?Bringing%20Up%20Baby%20(1938),['Comedy'],3.8382354,2.0,5.0
498,"African Queen, The (1951)",1951-01-01,,"http://us.imdb.com/M/title-exact?African%20Queen,%20The%20(1951)","['Action', 'Adventure', 'Romance', 'War']",4.1842103,2.0,5.0
499,Cat on a Hot Tin Roof (1958),1958-01-01,,http://us.imdb.com/M/title-exact?Cat%20on%20a%20Hot%20Tin%20Roof%20(1958),['Drama'],3.951613,2.0,5.0
500,Fly Away Home (1996),1996-09-13,,http://us.imdb.com/M/title-exact?Fly%20Away%20Home%20(1996),"['Adventure', ""Children's""]",3.903226,1.0,5.0
501,Dumbo (1941),1941-01-01,,http://us.imdb.com/M/title-exact?Dumbo%20(1941),"['Animation', ""Children's"", 'Musical']",3.495935,1.0,5.0
502,Bananas (1971),1971-01-01,,http://us.imdb.com/M/title-exact?Bananas%20(1971),"['Comedy', 'War']",3.7017543,1.0,5.0
503,"Candidate, The (1972)",1972-01-01,,"http://us.imdb.com/M/title-exact?Candidate,%20The%20(1972)",['Drama'],3.6410255,2.0,5.0
504,Bonnie and Clyde (1967),1967-01-01,,http://us.imdb.com/M/title-exact?Bonnie%20and%20Clyde%20(1967),"['Crime', 'Drama']",3.819672,1.0,5.0
505,Dial M for Murder (1954),1954-01-01,,http://us.imdb.com/M/title-exact?Dial%20M%20for%20Murder%20(1954),"['Mystery', 'Thriller']",4.0,2.0,5.0
506,Rebel Without a Cause (1955),1955-01-01,,http://us.imdb.com/M/title-exact?Rebel%20Without%20a%20Cause%20(1955),['Drama'],3.8555555,2.0,5.0
507,"Streetcar Named Desire, A (1951)",1951-01-01,,"http://us.imdb.com/M/title-exact?Streetcar%20Named%20Desire,%20A%20(1951)",['Drama'],3.8163266,1.0,5.0
508,"People vs. Larry Flynt, The (1996)",1996-12-27,,"http://us.imdb.com/M/title-exact?People%20vs.%20Larry%20Flynt,%20The%20(1996)",['Drama'],3.5953488,1.0,5.0
509,My Left Foot (1989),1989-01-01,,http://us.imdb.com/M/title-exact?My%20Left%20Foot%20(1989),['Drama'],3.8512397,1.0,5.0
510,"Magnificent Seven, The (1954)",1954-01-01,,http://us.imdb.com/M/title-exact?Shichinin%20no%20samurai%20(1954),"['Action', 'Drama', 'Western']",3.9421487,1.0,5.0
511,Lawrence of Arabia (1962),1962-01-01,,http://us.imdb.com/M/title-exact?Lawrence%20of%20Arabia%20(1962),"['Adventure', 'War']",4.231214,2.0,5.0
512,Wings of Desire (1987),1987-01-01,,"http://us.imdb.com/Title?Himmel+%FCber+Berlin,+Der+(1987)","['Comedy', 'Drama', 'Romance']",4.0,1.0,5.0
513,"Third Man, The (1949)",1949-01-01,,"http://us.imdb.com/M/title-exact?Third%20Man,%20The%20(1949)","['Mystery', 'Thriller']",4.3333335,1.0,5.0
514,Annie Hall (1977),1977-01-01,,http://us.imdb.com/M/title-exact?Annie%20Hall%20(1977),"['Comedy', 'Romance']",3.911111,1.0,5.0
515,"Boot, Das (1981)",1997-04-04,,"http://us.imdb.com/M/title-exact?Boot,%20Das%20(1981)","['Action', 'Drama', 'War']",4.20398,1.0,5.0
516,Local Hero (1983),1983-01-01,,http://us.imdb.com/M/title-exact?Local%20Hero%20(1983),['Comedy'],3.9682539,1.0,5.0
517,Manhattan (1979),1979-01-01,,http://us.imdb.com/M/title-exact?Manhattan%20(1979),"['Comedy', 'Drama', 'Romance']",3.7692308,1.0,5.0
518,Miller's Crossing (1990),1990-01-01,,http://us.imdb.com/M/title-exact?Miller's%20Crossing%20(1990),['Drama'],3.6516855,1.0,5.0
519,"Treasure of the Sierra Madre, The (1948)",1948-01-01,,"http://us.imdb.com/M/title-exact?Treasure%20of%20the%20Sierra%20Madre,%20The%20(1948)",['Adventure'],4.1,2.0,5.0
520,"Great Escape, The (1963)",1963-01-01,,"http://us.imdb.com/M/title-exact?Great%20Escape,%20The%20(1963)","['Adventure', 'War']",4.104839,2.0,5.0
521,"Deer Hunter, The (1978)",1978-01-01,,"http://us.imdb.com/M/title-exact?Deer%20Hunter,%20The%20(1978)","['Drama', 'War']",3.8333333,1.0,5.0
522,Down by Law (1986),1986-01-01,,http://us.imdb.com/M/title-exact?Down%20by%20Law%20(1986),"['Comedy', 'Drama']",3.7714286,1.0,5.0
523,Cool Hand Luke (1967),1967-01-01,,http://us.imdb.com/M/title-exact?Cool%20Hand%20Luke%20(1967),"['Comedy', 'Drama']",3.9939024,2.0,5.0
524,"Great Dictator, The (1940)",1940-01-01,,"http://us.imdb.com/M/title-exact?Great%20Dictator,%20The%20(1940)",['Comedy'],4.021739,1.0,5.0
525,"Big Sleep, The (1946)",1946-01-01,,"http://us.imdb.com/M/title-exact?Big%20Sleep,%20The%20(1946)","['Film-Noir', 'Mystery']",4.027397,1.0,5.0
526,Ben-Hur (1959),1959-01-01,,http://us.imdb.com/M/title-exact?Ben-Hur%20(1959),"['Action', 'Adventure', 'Drama']",3.830645,1.0,5.0
527,Gandhi (1982),1982-01-01,,http://us.imdb.com/M/title-exact?Gandhi%20(1982),['Drama'],4.020513,1.0,5.0
528,"Killing Fields, The (1984)",1984-01-01,,"http://us.imdb.com/M/title-exact?Killing%20Fields,%20The%20(1984)","['Drama', 'War']",4.132231,1.0,5.0
529,My Life as a Dog (Mitt liv som hund) (1985),1985-01-01,,http://us.imdb.com/M/title-exact?Mitt%20liv%20som%20hund%20(1985),['Drama'],3.9784946,1.0,5.0
530,"Man Who Would Be King, The (1975)",1975-01-01,,"http://us.imdb.com/M/title-exact?Man%20Who%20Would%20Be%20King,%20The%20(1975)",['Adventure'],4.025,1.0,5.0
531,Shine (1996),1996-11-22,,http://us.imdb.com/M/title-exact?Shine%20(1996),"['Drama', 'Romance']",3.9224806,1.0,5.0
532,Kama Sutra: A Tale of Love (1996),1997-03-07,,http://us.imdb.com/M/title-exact?Kama%20Sutra%20(1996),['Romance'],3.3181818,1.0,5.0
533,"Daytrippers, The (1996)",1997-03-21,,http://us.imdb.com/M/title-exact?Daytrippers%2C%20The%20(1996),['Mystery'],3.6666667,2.0,5.0
534,Traveller (1997),1997-04-18,,http://us.imdb.com/M/title-exact?Traveller%20%281997%29,['Drama'],3.3076923,1.0,5.0
535,Addicted to Love (1997),1997-05-23,,http://us.imdb.com/M/title-exact?Addicted%20to%20Love%20%281997%29,"['Comedy', 'Romance']",3.1666667,1.0,5.0
536,Ponette (1996),1997-05-23,,http://us.imdb.com/M/title-exact?Ponette%20%281996%29,['Drama'],3.3,1.0,5.0
537,My Own Private Idaho (1991),1991-01-01,,http://us.imdb.com/M/title-exact?My+Own+Private+Idaho+(1991),['Drama'],3.6333334,1.0,5.0
538,Anastasia (1997),1997-01-01,,http://us.imdb.com/M/title-exact?Anastasia+(1997),"['Animation', ""Children's"", 'Musical']",3.4242425,1.0,5.0
539,Mouse Hunt (1997),1997-01-01,,http://us.imdb.com/M/title-exact?imdb-title-119715,"[""Children's"", 'Comedy']",2.4772727,1.0,4.0
540,Money Train (1995),1995-01-01,,http://us.imdb.com/M/title-exact?Money%20Train%20(1995),['Action'],2.511628,1.0,4.0
541,Mortal Kombat (1995),1995-01-01,,http://us.imdb.com/M/title-exact?Mortal%20Kombat%20(1995),"['Action', 'Adventure']",2.877551,1.0,5.0
542,Pocahontas (1995),1995-01-01,,http://us.imdb.com/M/title-exact?Pocahontas%20(1995),"['Animation', ""Children's"", 'Musical', 'Romance']",2.5294118,1.0,5.0
543,"Misérables, Les (1995)",1995-01-01,,http://us.imdb.com/M/title-exact?Mis%E9rables%2C%20Les%20%281995%29,"['Drama', 'Musical']",3.6190476,1.0,5.0
544,Things to Do in Denver when You're Dead (1995),1996-02-02,,http://us.imdb.com/M/title-exact?Things%20to%20Do%20in%20Denver%20when%20You're%20Dead%20(1995),"['Crime', 'Drama', 'Romance']",3.1549296,1.0,5.0
545,Vampire in Brooklyn (1995),1995-01-01,,http://us.imdb.com/M/title-exact?Vampire%20in%20Brooklyn%20(1995),"['Comedy', 'Romance']",1.8333334,1.0,3.0
546,Broken Arrow (1996),1996-02-09,,http://us.imdb.com/M/title-exact?Broken%20Arrow%20(1996),"['Action', 'Thriller']",3.031496,1.0,5.0
547,"Young Poisoner's Handbook, The (1995)",1996-02-23,,"http://us.imdb.com/M/title-exact?Young%20Poisoner's%20Handbook,%20The%20(1995)",['Crime'],3.3414633,1.0,5.0
548,"NeverEnding Story III, The (1994)",1996-02-02,,"http://us.imdb.com/M/title-exact?NeverEnding%20Story%20III,%20The%20(1994)","[""Children's"", 'Fantasy']",2.1666667,1.0,5.0
549,Rob Roy (1995),1995-01-01,,http://us.imdb.com/M/title-exact?Rob%20Roy%20(1995),"['Drama', 'Romance', 'War']",3.5652175,1.0,5.0
550,Die Hard: With a Vengeance (1995),1995-01-01,,http://us.imdb.com/M/title-exact?Die%20Hard:%20With%20a%20Vengeance%20(1995),"['Action', 'Thriller']",3.284768,1.0,5.0
551,Lord of Illusions (1995),1995-01-01,,http://us.imdb.com/M/title-exact?Lord%20of%20Illusions%20(1995),['Horror'],2.4166667,1.0,5.0
552,Species (1995),1995-01-01,,http://us.imdb.com/M/title-exact?Species%20(1995),['Sci-Fi'],2.8666666,1.0,5.0
553,"Walk in the Clouds, A (1995)",1995-01-01,,"http://us.imdb.com/M/title-exact?Walk%20in%20the%20Clouds,%20A%20(1995)","['Drama', 'Romance']",3.2857144,1.0,5.0
554,Waterworld (1995),1995-01-01,,http://us.imdb.com/M/title-exact?Waterworld%20(1995),"['Action', 'Adventure']",2.8039215,1.0,5.0
555,White Man's Burden (1995),1995-01-01,,http://us.imdb.com/M/title-exact?White%20Man's%20Burden%20(1995),['Drama'],2.0,1.0,4.0
556,Wild Bill (1995),1995-01-01,,http://us.imdb.com/M/title-exact?Wild%20Bill%20(1995),['Western'],2.5,1.0,4.0
557,Farinelli: il castrato (1994),1994-01-01,,http://us.imdb.com/M/title-exact?Farinelli:%20il%20castrato%20(1994),"['Drama', 'Musical']",3.1176472,1.0,5.0
558,Heavenly Creatures (1994),1994-01-01,,http://us.imdb.com/M/title-exact?Heavenly%20Creatures%20(1994),"['Drama', 'Fantasy', 'Thriller']",3.6714287,1.0,5.0
559,Interview with the Vampire (1994),1994-01-01,,http://us.imdb.com/M/title-exact?Interview%20with%20the%20Vampire%20(1994),"['Drama', 'Horror']",3.1824818,1.0,5.0
560,"Kid in King Arthur's Court, A (1995)",1995-01-01,,"http://us.imdb.com/M/title-exact?Kid%20in%20King%20Arthur's%20Court,%20A%20(1995)","['Adventure', ""Children's"", 'Comedy', 'Fantasy', 'Romance', 'Sci-Fi']",2.7272727,1.0,4.0
561,Mary Shelley's Frankenstein (1994),1994-01-01,,http://us.imdb.com/M/title-exact?Mary%20Shelley's%20Frankenstein%20(1994),"['Drama', 'Horror']",3.0677967,1.0,5.0
562,"Quick and the Dead, The (1995)",1995-01-01,,"http://us.imdb.com/M/title-exact?Quick%20and%20the%20Dead,%20The%20(1995)","['Action', 'Adventure', 'Western']",3.2083333,1.0,5.0
563,Stephen King's The Langoliers (1995),1995-01-01,,"http://us.imdb.com/M/title-exact?%22Langoliers,%20The%22%20(1995)%20(mini)",['Horror'],2.413793,1.0,5.0
564,Tales from the Hood (1995),1995-01-01,,http://us.imdb.com/M/title-exact?Tales%20from%20the%20Hood%20(1995),"['Comedy', 'Horror']",2.0370371,1.0,4.0
565,Village of the Damned (1995),1995-01-01,,http://us.imdb.com/M/title-exact?Village%20of%20the%20Damned%20(1995),"['Horror', 'Thriller']",2.6818182,1.0,4.0
566,Clear and Present Danger (1994),1994-01-01,,http://us.imdb.com/M/title-exact?Clear%20and%20Present%20Danger%20(1994),"['Action', 'Adventure', 'Thriller']",3.5698323,1.0,5.0
567,Wes Craven's New Nightmare (1994),1994-01-01,,http://us.imdb.com/M/title-exact?Wes%20Craven's%20New%20Nightmare%20(1994),['Horror'],2.8,1.0,5.0
568,Speed (1994),1994-01-01,,http://us.imdb.com/M/title-exact?Speed%20(1994/I),"['Action', 'Romance', 'Thriller']",3.6478262,1.0,5.0
569,Wolf (1994),1994-01-01,,http://us.imdb.com/M/title-exact?Wolf%20(1994),"['Drama', 'Horror']",2.7014925,1.0,5.0
570,Wyatt Earp (1994),1994-01-01,,http://us.imdb.com/M/title-exact?Wyatt%20Earp%20(1994),['Western'],3.1,1.0,5.0
571,Another Stakeout (1993),1993-01-01,,http://us.imdb.com/M/title-exact?Another%20Stakeout%20(1993),"['Comedy', 'Thriller']",2.5,1.0,5.0
572,Blown Away (1994),1994-01-01,,http://us.imdb.com/M/title-exact?Blown%20Away%20(1994),"['Action', 'Thriller']",2.7586207,1.0,5.0
573,Body Snatchers (1993),1993-01-01,,http://us.imdb.com/M/title-exact?Body%20Snatchers%20(1993),"['Horror', 'Sci-Fi', 'Thriller']",2.939394,1.0,5.0
574,Boxing Helena (1993),1993-01-01,,http://us.imdb.com/M/title-exact?Boxing%20Helena%20(1993),"['Mystery', 'Romance', 'Thriller']",2.2,1.0,5.0
575,City Slickers II: The Legend of Curly's Gold (1994),1994-01-01,,http://us.imdb.com/M/title-exact?City%20Slickers%20II:%20The%20Legend%20of%20Curly's%20Gold%20(1994),"['Comedy', 'Western']",2.5454545,1.0,5.0
576,Cliffhanger (1993),1993-01-01,,http://us.imdb.com/M/title-exact?Cliffhanger%20(1993),"['Action', 'Adventure', 'Crime']",3.0215054,1.0,5.0
577,Coneheads (1993),1993-01-01,,http://us.imdb.com/M/title-exact?Coneheads%20(1993),"['Comedy', 'Sci-Fi']",2.2195122,1.0,4.0
578,Demolition Man (1993),1993-01-01,,http://us.imdb.com/M/title-exact?Demolition%20Man%20(1993),"['Action', 'Sci-Fi']",3.152174,1.0,5.0
579,Fatal Instinct (1993),1993-01-01,,http://us.imdb.com/M/title-exact?Fatal%20Instinct%20(1993),['Comedy'],2.631579,1.0,4.0
580,"Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)",1995-01-01,,"http://us.imdb.com/M/title-exact?Englishman%20Who%20Went%20Up%20a%20Hill,%20But%20Came%20Down%20a%20Mountain,%20The%20(1995)","['Comedy', 'Romance']",3.375,1.0,5.0
581,Kalifornia (1993),1993-01-01,,http://us.imdb.com/M/title-exact?Kalifornia%20(1993),"['Drama', 'Thriller']",3.220339,1.0,5.0
582,"Piano, The (1993)",1993-01-01,,"http://us.imdb.com/M/title-exact?Piano,%20The%20(1993)","['Drama', 'Romance']",3.6011906,1.0,5.0
583,Romeo Is Bleeding (1993),1993-01-01,,http://us.imdb.com/M/title-exact?Romeo%20Is%20Bleeding%20(1993),"['Crime', 'Thriller']",3.0,1.0,5.0
584,"Secret Garden, The (1993)",1993-01-01,,"http://us.imdb.com/M/title-exact?Secret%20Garden,%20The%20(1993)","[""Children's"", 'Drama']",3.544304,1.0,5.0
585,Son in Law (1993),1993-01-01,,http://us.imdb.com/M/title-exact?Son%20in%20Law%20(1993),['Comedy'],2.4871795,1.0,5.0
586,Terminal Velocity (1994),1994-01-01,,http://us.imdb.com/M/title-exact?Terminal%20Velocity%20(1994),['Action'],2.6764705,1.0,4.0
587,"Hour of the Pig, The (1993)",1993-01-01,,"http://us.imdb.com/M/title-exact?Hour%20of%20the%20Pig,%20The%20(1993)","['Drama', 'Mystery']",3.5714285,3.0,4.0
588,Beauty and the Beast (1991),1991-01-01,,http://us.imdb.com/M/title-exact?Beauty%20and%20the%20Beast%20(1991),"['Animation', ""Children's"", 'Musical']",3.7920792,1.0,5.0
589,"Wild Bunch, The (1969)",1969-01-01,,"http://us.imdb.com/M/title-exact?Wild%20Bunch,%20The%20(1969)",['Western'],4.023256,2.0,5.0
590,Hellraiser: Bloodline (1996),1996-03-08,,http://us.imdb.com/M/title-exact?Hellraiser:%20Bloodline%20(1996),"['Action', 'Horror', 'Sci-Fi']",2.0,1.0,4.0
591,Primal Fear (1996),1996-03-30,,http://us.imdb.com/M/title-exact?Primal%20Fear%20(1996),"['Drama', 'Thriller']",3.6011236,1.0,5.0
592,True Crime (1995),1995-01-01,,http://us.imdb.com/M/title-exact?True%20Crime%20(1995),"['Mystery', 'Thriller']",3.3333333,1.0,5.0
593,Stalingrad (1993),1993-01-01,,http://us.imdb.com/M/title-exact?Stalingrad%20(1993),['War'],3.1666667,1.0,5.0
594,Heavy (1995),1996-06-05,,http://us.imdb.com/M/title-exact?Heavy%20(1995),"['Drama', 'Romance']",2.4,1.0,3.0
595,"Fan, The (1996)",1996-08-16,,"http://us.imdb.com/M/title-exact?Fan,%20The%20(1996)",['Thriller'],3.09375,1.0,5.0
596,"Hunchback of Notre Dame, The (1996)",1996-06-21,,"http://us.imdb.com/M/title-exact?Hunchback%20of%20Notre%20Dame,%20The%20(1996)","['Animation', ""Children's"", 'Musical']",3.3779528,1.0,5.0
